FlowDataID,FlowReadingValue,FlowStationLocation,Region,StationName,Time
4625,1,"{'Description': 'Lieser', 'Direction': 'EB', 'Latitude': 45.611337279, 'Longitude': -122.586248327, 'MilePost': 4.32, 'RoadName': '014'}",Southwest,014es00432,/Date(1735940062000-0800)/
4624,1,"{'Description': 'Lieser', 'Direction': 'WB', 'Latitude': 45.611205808, 'Longitude': -122.586247111, 'MilePost': 4.32, 'RoadName': '014'}",Southwest,014es00432,/Date(1735940062000-0800)/
5861,1,"{'Description': '97th AVE', 'Direction': 'EB', 'Latitude': 45.608517577, 'Longitude': -122.572692488, 'MilePost': 5.0, 'RoadName': '014'}",Southwest,014es00500,/Date(1735940062000-0800)/
5862,1,"{'Description': '97th AVE', 'Direction': 'WB', 'Latitude': 45.608405076, 'Longitude': -122.572726981, 'MilePost': 5.0, 'RoadName': '014'}",Southwest,014es00500,/Date(1735940062000-0800)/
4634,1,"{'Description': 'Ellsworth', 'Direction': 'EB', 'Latitude': 45.606023183, 'Longitude': -122.560991502, 'MilePost': 5.59, 'RoadName': '014'}",Southwest,014es00559,/Date(1735940062000-0800)/
4633,1,"{'Description': 'Ellsworth', 'Direction': 'WB', 'Latitude': 45.605911526, 'Longitude': -122.561002557, 'MilePost': 5.59, 'RoadName': '014'}",Southwest,014es00559,/Date(1735940062000-0800)/
4730,1,"{'Description': 'I-205 E', 'Direction': 'EB', 'Latitude': 45.602823998, 'Longitude': -122.547207035, 'MilePost': 6.3, 'RoadName': '014'}",Southwest,014es00630,/Date(1735940062000-0800)/
4731,1,"{'Description': 'I-205 E', 'Direction': 'WB', 'Latitude': 45.602675521, 'Longitude': -122.547091031, 'MilePost': 6.3, 'RoadName': '014'}",Southwest,014es00630,/Date(1735940062000-0800)/
6470,1,"{'Description': '133rd Ave', 'Direction': 'EB', 'Latitude': 45.600267392, 'Longitude': -122.536495885, 'MilePost': 6.85, 'RoadName': '014'}",Southwest,014es00685,/Date(1735940062000-0800)/
6469,1,"{'Description': '133rd Ave', 'Direction': 'WB', 'Latitude': 45.600120864, 'Longitude': -122.536396401, 'MilePost': 6.85, 'RoadName': '014'}",Southwest,014es00685,/Date(1735940062000-0800)/
6472,1,"{'Description': 'Bella Vista Rd', 'Direction': 'EB', 'Latitude': 45.598135337, 'Longitude': -122.527538246, 'MilePost': 7.31, 'RoadName': '014'}",Southwest,014es00731,/Date(1735940062000-0800)/
6471,1,"{'Description': 'Bella Vista Rd', 'Direction': 'WB', 'Latitude': 45.597991238, 'Longitude': -122.527469737, 'MilePost': 7.31, 'RoadName': '014'}",Southwest,014es00731,/Date(1735940062000-0800)/
4619,0,"{'Description': 'OldCascadePark', 'Direction': 'EB', 'Latitude': 45.596077341, 'Longitude': -122.519606127, 'MilePost': 7.72, 'RoadName': '014'}",Southwest,014es00772,/Date(1735940062000-0800)/
4618,0,"{'Description': 'OldCascadePark', 'Direction': 'WB', 'Latitude': 45.595958083, 'Longitude': -122.519610931, 'MilePost': 7.72, 'RoadName': '014'}",Southwest,014es00772,/Date(1735940062000-0800)/
6474,1,"{'Description': '152nd Ave', 'Direction': 'EB', 'Latitude': 45.595132902, 'Longitude': -122.516145767, 'MilePost': 7.9, 'RoadName': '014'}",Southwest,014es00790,/Date(1735940062000-0800)/
6473,1,"{'Description': '152nd Ave', 'Direction': 'WB', 'Latitude': 45.595013876, 'Longitude': -122.516188548, 'MilePost': 7.9, 'RoadName': '014'}",Southwest,014es00790,/Date(1735940062000-0800)/
6475,1,"{'Description': '161st Ave', 'Direction': 'EB', 'Latitude': 45.592669349, 'Longitude': -122.50705532, 'MilePost': 8.37, 'RoadName': '014'}",Southwest,014es00837,/Date(1735940062000-0800)/
6477,1,"{'Description': '161st Ave', 'Direction': 'WB', 'Latitude': 45.592466934, 'Longitude': -122.506876532, 'MilePost': 8.38, 'RoadName': '014'}",Southwest,014es00837,/Date(1735940062000-0800)/
7855,1,"{'Description': '164th Ave WB', 'Direction': 'WB', 'Latitude': 45.592466934, 'Longitude': -122.506876532, 'MilePost': 8.38, 'RoadName': '014'}",Southwest,014es00838,/Date(1735940062000-0800)/
4617,1,"{'Description': '164th Ave', 'Direction': 'EB', 'Latitude': 45.591880237, 'Longitude': -122.504154395, 'MilePost': 8.52, 'RoadName': '014'}",Southwest,014es00852,/Date(1735940062000-0800)/
4616,1,"{'Description': '164th Ave', 'Direction': 'WB', 'Latitude': 45.591719895, 'Longitude': -122.504160575, 'MilePost': 8.52, 'RoadName': '014'}",Southwest,014es00852,/Date(1735940062000-0800)/
6476,1,"{'Description': '168th Ave', 'Direction': 'EB', 'Latitude': 45.590615469, 'Longitude': -122.49954602, 'MilePost': 8.75, 'RoadName': '014'}",Southwest,014es00875,/Date(1735940062000-0800)/
6492,1,"{'Description': '168th Ave', 'Direction': 'WB', 'Latitude': 45.59051459, 'Longitude': -122.499699239, 'MilePost': 8.75, 'RoadName': '014'}",Southwest,014es00875,/Date(1735940062000-0800)/
5047,1,"{'Description': 'Quarry Rd.', 'Direction': 'EB', 'Latitude': 45.587219191, 'Longitude': -122.48475195, 'MilePost': 9.52, 'RoadName': '014'}",Southwest,014es00952,/Date(1735940062000-0800)/
5046,1,"{'Description': 'Quarry Rd.', 'Direction': 'WB', 'Latitude': 45.587116297, 'Longitude': -122.48481527, 'MilePost': 9.52, 'RoadName': '014'}",Southwest,014es00952,/Date(1735940062000-0800)/
5173,1,"{'Description': 'East of 192nd', 'Direction': 'EB', 'Latitude': 45.583775077, 'Longitude': -122.465538161, 'MilePost': 10.49, 'RoadName': '014'}",Southwest,014es01049,/Date(1735940062000-0800)/
5172,1,"{'Description': 'East of 192nd', 'Direction': 'WB', 'Latitude': 45.583666489, 'Longitude': -122.465557774, 'MilePost': 10.49, 'RoadName': '014'}",Southwest,014es01049,/Date(1735940062000-0800)/
5175,1,"{'Description': 'Camas C/L', 'Direction': 'EB', 'Latitude': 45.578707295, 'Longitude': -122.446817546, 'MilePost': 11.45, 'RoadName': '014'}",Southwest,014es01145,/Date(1735940062000-0800)/
5174,1,"{'Description': 'Camas C/L', 'Direction': 'WB', 'Latitude': 45.578642603, 'Longitude': -122.447155354, 'MilePost': 11.45, 'RoadName': '014'}",Southwest,014es01145,/Date(1735940062000-0800)/
4795,1,"{'Description': '6th Ave', 'Direction': 'EB', 'Latitude': 45.580652319, 'Longitude': -122.428301712, 'MilePost': 12.39, 'RoadName': '014'}",Southwest,014es01239,/Date(1735940062000-0800)/
4796,1,"{'Description': '6th Ave', 'Direction': 'WB', 'Latitude': 45.580573834, 'Longitude': -122.428459386, 'MilePost': 12.39, 'RoadName': '014'}",Southwest,014es01239,/Date(1735940062000-0800)/
4797,1,"{'Description': 'Lady Island', 'Direction': 'EB', 'Latitude': 45.575298649, 'Longitude': -122.41560633, 'MilePost': 13.14, 'RoadName': '014'}",Southwest,014es01314,/Date(1735940062000-0800)/
4798,1,"{'Description': 'Lady Island', 'Direction': 'WB', 'Latitude': 45.575206002, 'Longitude': -122.415642635, 'MilePost': 13.14, 'RoadName': '014'}",Southwest,014es01314,/Date(1735940062000-0800)/
4800,1,"{'Description': 'Union', 'Direction': 'EB', 'Latitude': 45.58030742, 'Longitude': -122.385271071, 'MilePost': 14.65, 'RoadName': '014'}",Southwest,014es01465,/Date(1735940062000-0800)/
4799,1,"{'Description': 'Union', 'Direction': 'WB', 'Latitude': 45.580208937, 'Longitude': -122.38526133, 'MilePost': 14.65, 'RoadName': '014'}",Southwest,014es01465,/Date(1735940062000-0800)/
5946,1,"{'Description': '27th', 'Direction': 'EB', 'Latitude': 45.57484814, 'Longitude': -122.344159789, 'MilePost': 16.7, 'RoadName': '014'}",Southwest,014es01670,/Date(1735940062000-0800)/
5945,1,"{'Description': '27th', 'Direction': 'WB', 'Latitude': 45.57484814, 'Longitude': -122.344159789, 'MilePost': 16.7, 'RoadName': '014'}",Southwest,014es01670,/Date(1735940062000-0800)/
425,1,"{'Description': 'Center St EB', 'Direction': 'WB', 'Latitude': 47.235189656, 'Longitude': -122.468349924, 'MilePost': 0.51, 'RoadName': '016'}",Olympic,016es00174,/Date(1735940002000-0800)/
2498,0,"{'Description': 'Union Ave DS', 'Direction': 'EB', 'Latitude': 47.234836806, 'Longitude': -122.475418997, 'MilePost': 0.85, 'RoadName': '016'}",Olympic,016es00085,/Date(1735940002000-0800)/
2499,1,"{'Description': 'Union Ave DS', 'Direction': 'WB', 'Latitude': 47.23503173, 'Longitude': -122.47556612, 'MilePost': 0.85, 'RoadName': '016'}",Olympic,016es00085,/Date(1735940002000-0800)/
446,2,"{'Description': 'Snake Lake DS', 'Direction': 'EB', 'Latitude': 47.234691919, 'Longitude': -122.489932033, 'MilePost': 1.52, 'RoadName': '016'}",Olympic,016es00152,/Date(1735940002000-0800)/
6074,1,"{'Description': 'S Orchard EB ON', 'Direction': 'WB', 'Latitude': 47.239520803, 'Longitude': -122.50160279, 'MilePost': 2.24, 'RoadName': '016'}",Olympic,016es00224,/Date(1735940002000-0800)/
352,1,"{'Description': 'N Orchard-WB', 'Direction': 'EB', 'Latitude': 47.247340118, 'Longitude': -122.508761066, 'MilePost': 2.88, 'RoadName': '016'}",Olympic,016es00288,/Date(1735940002000-0800)/
2502,1,"{'Description': '6th Pearl EB', 'Direction': 'EB', 'Latitude': 47.256613691, 'Longitude': -122.51509331, 'MilePost': 3.6, 'RoadName': '016'}",Olympic,016es00360,/Date(1735940002000-0800)/
2503,1,"{'Description': '6th Pearl EB', 'Direction': 'WB', 'Latitude': 47.256808585, 'Longitude': -122.514984636, 'MilePost': 3.6, 'RoadName': '016'}",Olympic,016es00360,/Date(1735940002000-0800)/
2501,1,"{'Description': 'Pearl St WB', 'Direction': 'EB', 'Latitude': 47.25748969, 'Longitude': -122.516708413, 'MilePost': 3.7, 'RoadName': '016'}",Olympic,016es00370,/Date(1735940002000-0800)/
2500,1,"{'Description': 'Pearl St WB', 'Direction': 'WB', 'Latitude': 47.257722178, 'Longitude': -122.516738029, 'MilePost': 3.7, 'RoadName': '016'}",Olympic,016es00370,/Date(1735940002000-0800)/
282,1,"{'Description': 'Jackson DS', 'Direction': 'EB', 'Latitude': 47.258535035, 'Longitude': -122.527057529, 'MilePost': 4.18, 'RoadName': '016'}",Olympic,016es00418,/Date(1735940002000-0800)/
288,1,"{'Description': 'Jackson DS', 'Direction': 'WB', 'Latitude': 47.2587017, 'Longitude': -122.526787573, 'MilePost': 4.18, 'RoadName': '016'}",Olympic,016es00418,/Date(1735940002000-0800)/
2497,1,"{'Description': 'Jackson Ave - EB', 'Direction': 'EB', 'Latitude': 47.258609005, 'Longitude': -122.533529481, 'MilePost': 4.51, 'RoadName': '016'}",Olympic,016es00451,/Date(1735940002000-0800)/
2494,1,"{'Description': 'TNB East', 'Direction': 'EB', 'Latitude': 47.260466902, 'Longitude': -122.541105022, 'MilePost': 4.9, 'RoadName': '016'}",Olympic,016es00490,/Date(1735940002000-0800)/
2495,0,"{'Description': 'TNB East', 'Direction': 'WB', 'Latitude': 47.260788695, 'Longitude': -122.540865483, 'MilePost': 4.9, 'RoadName': '016'}",Olympic,016es00490,/Date(1735940002000-0800)/
2512,1,"{'Description': 'TNB West', 'Direction': 'EB', 'Latitude': 47.27454387, 'Longitude': -122.559043637, 'MilePost': 8.41, 'RoadName': '016'}",Olympic,016es00841,/Date(1735940002000-0800)/
2513,1,"{'Description': 'TNB West', 'Direction': 'WB', 'Latitude': 47.274887155, 'Longitude': -122.558494284, 'MilePost': 8.41, 'RoadName': '016'}",Olympic,016es00841,/Date(1735940002000-0800)/
2496,1,"{'Description': '24th St NW - EB', 'Direction': 'EB', 'Latitude': 47.278318348, 'Longitude': -122.560809123, 'MilePost': 8.67, 'RoadName': '016'}",Olympic,016es00867,/Date(1735940002000-0800)/
2504,1,"{'Description': '24th St NW - WB', 'Direction': 'EB', 'Latitude': 47.281227888, 'Longitude': -122.560718102, 'MilePost': 8.87, 'RoadName': '016'}",Olympic,016es00887,/Date(1735940002000-0800)/
2505,1,"{'Description': '24th St NW - WB', 'Direction': 'WB', 'Latitude': 47.281254069, 'Longitude': -122.560472413, 'MilePost': 8.87, 'RoadName': '016'}",Olympic,016es00887,/Date(1735940002000-0800)/
2510,1,"{'Description': '32nd-Toll Plaza', 'Direction': 'EB', 'Latitude': 47.287332297, 'Longitude': -122.561190811, 'MilePost': 9.3, 'RoadName': '016'}",Olympic,016es00930,/Date(1735940002000-0800)/
2511,1,"{'Description': '32nd-Toll Plaza', 'Direction': 'WB', 'Latitude': 47.28738889, 'Longitude': -122.560830872, 'MilePost': 9.3, 'RoadName': '016'}",Olympic,016es00930,/Date(1735940002000-0800)/
267,1,"{'Description': '36th St NW', 'Direction': 'EB', 'Latitude': 47.291641356, 'Longitude': -122.56455134, 'MilePost': 9.65, 'RoadName': '016'}",Olympic,016es00965,/Date(1735940002000-0800)/
2514,1,"{'Description': 'Scalehouse', 'Direction': 'EB', 'Latitude': 47.29489647, 'Longitude': -122.567412926, 'MilePost': 9.9, 'RoadName': '016'}",Olympic,016es00990,/Date(1735940002000-0800)/
2515,1,"{'Description': 'Scalehouse', 'Direction': 'WB', 'Latitude': 47.294979395, 'Longitude': -122.567186949, 'MilePost': 9.9, 'RoadName': '016'}",Olympic,016es00990,/Date(1735940002000-0800)/
2506,1,"{'Description': 'Olympic Dr - EB', 'Direction': 'EB', 'Latitude': 47.303744363, 'Longitude': -122.575249538, 'MilePost': 10.62, 'RoadName': '016'}",Olympic,016es01062,/Date(1735940002000-0800)/
2507,1,"{'Description': 'Olympic Dr - EB', 'Direction': 'WB', 'Latitude': 47.3038969, 'Longitude': -122.575084023, 'MilePost': 10.62, 'RoadName': '016'}",Olympic,016es01062,/Date(1735940002000-0800)/
2508,1,"{'Description': 'Olympic Dr - WB', 'Direction': 'EB', 'Latitude': 47.309334867, 'Longitude': -122.580231757, 'MilePost': 11.07, 'RoadName': '016'}",Olympic,016es01107,/Date(1735940002000-0800)/
2509,1,"{'Description': 'Olympic Dr - WB', 'Direction': 'WB', 'Latitude': 47.309469619, 'Longitude': -122.580005029, 'MilePost': 11.07, 'RoadName': '016'}",Olympic,016es01107,/Date(1735940002000-0800)/
5960,1,"{'Description': 'Wollochet Drive', 'Direction': 'WB', 'Latitude': 47.3242657, 'Longitude': -122.593116688, 'MilePost': 12.27, 'RoadName': '016'}",Olympic,016es01227,/Date(1735940002000-0800)/
7966,1,"{'Description': 'Rosedale', 'Direction': 'EB', 'Latitude': 47.335684709, 'Longitude': -122.603808021, 'MilePost': 13.2, 'RoadName': '016'}",Olympic,016es01320,/Date(1735940002000-0800)/
7967,1,"{'Description': 'Rosedale', 'Direction': 'WB', 'Latitude': 47.335731884, 'Longitude': -122.603516556, 'MilePost': 13.2, 'RoadName': '016'}",Olympic,016es01320,/Date(1735940002000-0800)/
6997,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.289726596, 'Longitude': -122.302156996, 'MilePost': 0.2, 'RoadName': '018'}",Olympic,018es00020,/Date(1735940002000-0800)/
1744,1,"{'Description': '26th Ave S', 'Direction': 'EB', 'Latitude': 47.289726596, 'Longitude': -122.302156996, 'MilePost': 0.2, 'RoadName': '018'}",Northwest,018es00020,/Date(1735940062000-0800)/
1745,1,"{'Description': '26th Ave S', 'Direction': 'WB', 'Latitude': 47.289589595, 'Longitude': -122.302529197, 'MilePost': 0.2, 'RoadName': '018'}",Northwest,018es00020,/Date(1735940062000-0800)/
6998,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.289589595, 'Longitude': -122.302529197, 'MilePost': 0.2, 'RoadName': '018'}",Olympic,018es00020,/Date(1735940002000-0800)/
6999,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.292860751, 'Longitude': -122.294760725, 'MilePost': 0.62, 'RoadName': '018'}",Olympic,018es00062,/Date(1735940002000-0800)/
1747,1,"{'Description': 'Weyerhaeuser-WB', 'Direction': 'EB', 'Latitude': 47.292860062, 'Longitude': -122.294762004, 'MilePost': 0.62, 'RoadName': '018'}",Northwest,018es00062,/Date(1735940062000-0800)/
4709,1,"{'Description': 'Weyerhaeuser-WB', 'Direction': 'WB', 'Latitude': 47.292706183, 'Longitude': -122.294768442, 'MilePost': 0.62, 'RoadName': '018'}",Northwest,018es00062,/Date(1735940062000-0800)/
7000,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.292667746, 'Longitude': -122.294840227, 'MilePost': 0.62, 'RoadName': '018'}",Olympic,018es00062,/Date(1735940002000-0800)/
7001,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.295397746, 'Longitude': -122.289739103, 'MilePost': 0.92, 'RoadName': '018'}",Olympic,018es00092,/Date(1735940002000-0800)/
1749,1,"{'Description': 'Weyerhaeuser-EB', 'Direction': 'WB', 'Latitude': 47.295401329, 'Longitude': -122.289742966, 'MilePost': 0.92, 'RoadName': '018'}",Northwest,018es00092,/Date(1735940062000-0800)/
1750,2,"{'Description': '42nd Ave S', 'Direction': 'EB', 'Latitude': 47.30041945, 'Longitude': -122.280622631, 'MilePost': 1.47, 'RoadName': '018'}",Northwest,018es00147,/Date(1735940062000-0800)/
7002,2,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.30041945, 'Longitude': -122.280622631, 'MilePost': 1.47, 'RoadName': '018'}",Olympic,018es00147,/Date(1735940002000-0800)/
7003,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.300338725, 'Longitude': -122.28046269, 'MilePost': 1.47, 'RoadName': '018'}",Olympic,018es00147,/Date(1735940002000-0800)/
1751,1,"{'Description': '42nd Ave S', 'Direction': 'WB', 'Latitude': 47.300338725, 'Longitude': -122.28046269, 'MilePost': 1.47, 'RoadName': '018'}",Northwest,018es00147,/Date(1735940062000-0800)/
1752,2,"{'Description': 'PeasleyCanyon Rd', 'Direction': 'EB', 'Latitude': 47.303643881, 'Longitude': -122.274135468, 'MilePost': 1.85, 'RoadName': '018'}",Northwest,018es00185,/Date(1735940062000-0800)/
7004,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.303643881, 'Longitude': -122.274135468, 'MilePost': 1.85, 'RoadName': '018'}",Olympic,018es00185,/Date(1735940002000-0800)/
7005,2,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.303524252, 'Longitude': -122.274064944, 'MilePost': 1.85, 'RoadName': '018'}",Olympic,018es00185,/Date(1735940002000-0800)/
1753,1,"{'Description': 'PeasleyCanyon Rd', 'Direction': 'WB', 'Latitude': 47.303523971, 'Longitude': -122.274065868, 'MilePost': 1.85, 'RoadName': '018'}",Northwest,018es00185,/Date(1735940062000-0800)/
1754,1,"{'Description': 'West Valley Hwy', 'Direction': 'EB', 'Latitude': 47.303626355, 'Longitude': -122.259797714, 'MilePost': 2.53, 'RoadName': '018'}",Northwest,018es00253,/Date(1735940062000-0800)/
7006,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.303626355, 'Longitude': -122.259797714, 'MilePost': 2.53, 'RoadName': '018'}",Olympic,018es00253,/Date(1735940002000-0800)/
7007,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.303530123, 'Longitude': -122.259873011, 'MilePost': 2.53, 'RoadName': '018'}",Olympic,018es00253,/Date(1735940002000-0800)/
1755,1,"{'Description': 'West Valley Hwy', 'Direction': 'WB', 'Latitude': 47.303530123, 'Longitude': -122.259873011, 'MilePost': 2.53, 'RoadName': '018'}",Northwest,018es00253,/Date(1735940062000-0800)/
1756,1,"{'Description': 'SR 167 I/C', 'Direction': 'EB', 'Latitude': 47.30232345, 'Longitude': -122.251188799, 'MilePost': 2.95, 'RoadName': '018'}",Northwest,018es00295,/Date(1735940062000-0800)/
7334,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.302332807, 'Longitude': -122.250946325, 'MilePost': 2.95, 'RoadName': '018'}",Olympic,018es00295,/Date(1735940002000-0800)/
7335,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.302237855, 'Longitude': -122.251243037, 'MilePost': 2.95, 'RoadName': '018'}",Olympic,018es00295,/Date(1735940002000-0800)/
1757,1,"{'Description': 'SR 167 I/C', 'Direction': 'WB', 'Latitude': 47.302237855, 'Longitude': -122.251243037, 'MilePost': 2.95, 'RoadName': '018'}",Northwest,018es00295,/Date(1735940062000-0800)/
1758,1,"{'Description': 'C St-WB', 'Direction': 'EB', 'Latitude': 47.303400876, 'Longitude': -122.236306015, 'MilePost': 3.66, 'RoadName': '018'}",Northwest,018es00366,/Date(1735940062000-0800)/
7008,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.30339041, 'Longitude': -122.236226549, 'MilePost': 3.66, 'RoadName': '018'}",Olympic,018es00366,/Date(1735940002000-0800)/
7009,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.30274748, 'Longitude': -122.203334668, 'MilePost': 5.23, 'RoadName': '018'}",Olympic,018es00523,/Date(1735940002000-0800)/
1762,1,"{'Description': 'V St', 'Direction': 'EB', 'Latitude': 47.302745641, 'Longitude': -122.203326931, 'MilePost': 5.23, 'RoadName': '018'}",Northwest,018es00523,/Date(1735940062000-0800)/
1763,1,"{'Description': 'V St', 'Direction': 'WB', 'Latitude': 47.302623336, 'Longitude': -122.203366558, 'MilePost': 5.23, 'RoadName': '018'}",Northwest,018es00523,/Date(1735940062000-0800)/
7010,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.302592198, 'Longitude': -122.203237128, 'MilePost': 5.23, 'RoadName': '018'}",Olympic,018es00523,/Date(1735940002000-0800)/
7011,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.368283418, 'Longitude': -122.101546367, 'MilePost': 12.57, 'RoadName': '018'}",Olympic,018es01257,/Date(1735940002000-0800)/
1764,1,"{'Description': '180th Ave SE', 'Direction': 'EB', 'Latitude': 47.368281585, 'Longitude': -122.101550357, 'MilePost': 12.57, 'RoadName': '018'}",Northwest,018es01257,/Date(1735940062000-0800)/
1765,1,"{'Description': '180th Ave SE', 'Direction': 'WB', 'Latitude': 47.368141309, 'Longitude': -122.101554276, 'MilePost': 12.57, 'RoadName': '018'}",Northwest,018es01257,/Date(1735940062000-0800)/
7012,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.368149024, 'Longitude': -122.101538027, 'MilePost': 12.57, 'RoadName': '018'}",Olympic,018es01257,/Date(1735940002000-0800)/
7013,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.376927698, 'Longitude': -122.083036081, 'MilePost': 13.63, 'RoadName': '018'}",Olympic,018es01363,/Date(1735940002000-0800)/
1766,1,"{'Description': 'SE 252nd St', 'Direction': 'EB', 'Latitude': 47.376928171, 'Longitude': -122.083036466, 'MilePost': 13.63, 'RoadName': '018'}",Northwest,018es01363,/Date(1735940062000-0800)/
1767,1,"{'Description': 'SE 252nd St', 'Direction': 'WB', 'Latitude': 47.376815146, 'Longitude': -122.08267112, 'MilePost': 13.63, 'RoadName': '018'}",Northwest,018es01363,/Date(1735940062000-0800)/
7014,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.376815146, 'Longitude': -122.08267112, 'MilePost': 13.63, 'RoadName': '018'}",Olympic,018es01363,/Date(1735940002000-0800)/
7015,0,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.387576429, 'Longitude': -122.058658356, 'MilePost': 15.0, 'RoadName': '018'}",Olympic,018es01500,/Date(1735940002000-0800)/
1768,0,"{'Description': 'SE 240th St', 'Direction': 'EB', 'Latitude': 47.387576429, 'Longitude': -122.058658356, 'MilePost': 15.0, 'RoadName': '018'}",Northwest,018es01500,/Date(1735940062000-0800)/
1769,0,"{'Description': 'SE 240th St', 'Direction': 'WB', 'Latitude': 47.387436495, 'Longitude': -122.058392172, 'MilePost': 15.0, 'RoadName': '018'}",Northwest,018es01500,/Date(1735940062000-0800)/
7016,0,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.387436495, 'Longitude': -122.058392172, 'MilePost': 15.0, 'RoadName': '018'}",Olympic,018es01500,/Date(1735940002000-0800)/
7017,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.395652804, 'Longitude': -122.046554504, 'MilePost': 15.81, 'RoadName': '018'}",Olympic,018es01581,/Date(1735940002000-0800)/
1770,1,"{'Description': 'SE 231st St-EB', 'Direction': 'EB', 'Latitude': 47.395652804, 'Longitude': -122.046554504, 'MilePost': 15.81, 'RoadName': '018'}",Northwest,018es01581,/Date(1735940062000-0800)/
1771,1,"{'Description': 'SE 231st St-EB', 'Direction': 'WB', 'Latitude': 47.395720672, 'Longitude': -122.046126851, 'MilePost': 15.81, 'RoadName': '018'}",Northwest,018es01581,/Date(1735940062000-0800)/
7018,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.395720672, 'Longitude': -122.046126851, 'MilePost': 15.81, 'RoadName': '018'}",Olympic,018es01581,/Date(1735940002000-0800)/
7019,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.402853847, 'Longitude': -122.044226771, 'MilePost': 16.34, 'RoadName': '018'}",Olympic,018es01634,/Date(1735940002000-0800)/
1772,1,"{'Description': 'SE 221st St', 'Direction': 'EB', 'Latitude': 47.402857251, 'Longitude': -122.044224582, 'MilePost': 16.34, 'RoadName': '018'}",Northwest,018es01634,/Date(1735940062000-0800)/
1773,1,"{'Description': 'SE 221st St', 'Direction': 'WB', 'Latitude': 47.40281289, 'Longitude': -122.043924096, 'MilePost': 16.34, 'RoadName': '018'}",Northwest,018es01634,/Date(1735940062000-0800)/
7020,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.402805062, 'Longitude': -122.043912316, 'MilePost': 16.34, 'RoadName': '018'}",Olympic,018es01634,/Date(1735940002000-0800)/
7021,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.408275131, 'Longitude': -122.039164775, 'MilePost': 16.78, 'RoadName': '018'}",Olympic,018es01678,/Date(1735940002000-0800)/
1774,1,"{'Description': 'SR 169', 'Direction': 'EB', 'Latitude': 47.408274925, 'Longitude': -122.039166012, 'MilePost': 16.78, 'RoadName': '018'}",Northwest,018es01678,/Date(1735940062000-0800)/
1775,1,"{'Description': 'SR 169', 'Direction': 'WB', 'Latitude': 47.408077169, 'Longitude': -122.039033872, 'MilePost': 16.78, 'RoadName': '018'}",Northwest,018es01678,/Date(1735940062000-0800)/
7022,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.408086385, 'Longitude': -122.03904058, 'MilePost': 16.78, 'RoadName': '018'}",Olympic,018es01678,/Date(1735940002000-0800)/
7023,1,"{'Description': 'Unknown', 'Direction': 'EB', 'Latitude': 47.411810879, 'Longitude': -122.026194852, 'MilePost': 17.44, 'RoadName': '018'}",Olympic,018es01744,/Date(1735940002000-0800)/
1776,1,"{'Description': '236th Ave SE', 'Direction': 'EB', 'Latitude': 47.411810879, 'Longitude': -122.026194852, 'MilePost': 17.44, 'RoadName': '018'}",Northwest,018es01744,/Date(1735940062000-0800)/
1777,1,"{'Description': '236th Ave SE', 'Direction': 'WB', 'Latitude': 47.411612234, 'Longitude': -122.026020378, 'MilePost': 17.44, 'RoadName': '018'}",Northwest,018es01744,/Date(1735940062000-0800)/
7024,1,"{'Description': 'Unknown', 'Direction': 'WB', 'Latitude': 47.411608158, 'Longitude': -122.026015746, 'MilePost': 17.44, 'RoadName': '018'}",Olympic,018es01744,/Date(1735940002000-0800)/
